resource,addressbase-custodian,billing-authority,census-area,combined-authority,end-date,entry-date,esd-inventory,local-authority-type,local-resilience-forum,name,official-name,opendatacommunities-area,opendatacommunities-organisation,organisation,region,shielding-hub,start-date,statistical-geography,twitter,website,wikidata,wikipedia
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Dartmoor National Park Authority,,,,government-organisation:OT217,,,,,,https://www.gov.uk/government/organisations/dartmoor-national-park-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Broads Authority,,,,government-organisation:OT216,,,,,,https://www.gov.uk/government/organisations/broads-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Covent Garden Market Authority,,,,government-organisation:OT214,,,,,,https://www.gov.uk/government/organisations/covent-garden-market-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Veterinary Products Committee,,,,government-organisation:PB212,,,,,,https://www.gov.uk/government/organisations/veterinary-products-committee,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Science Advisory Council,,,,government-organisation:PB211,,,,,,https://www.gov.uk/government/organisations/science-advisory-council,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Independent Agricultural Appeals Panel,,,,government-organisation:PB210,,,,,,https://www.gov.uk/government/organisations/independent-agricultural-appeals-panel,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Advisory Committee on Releases to the Environment,,,,government-organisation:PB209,,,,,,https://www.gov.uk/government/organisations/advisory-committee-on-releases-to-the-environment,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Advisory Committee on Pesticides,,,,government-organisation:PB208,,,,,,https://www.gov.uk/government/organisations/advisory-committee-on-pesticides,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Health and Safety Executive,,,,government-organisation:PB207,,,,,,https://www.gov.uk/government/organisations/health-and-safety-executive,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Sea Fish Industry Authority,,,,government-organisation:OT205,,,,,,https://www.gov.uk/government/organisations/sea-fish-industry-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Agriculture and Horticulture Development Board,,,,government-organisation:OT204,,,,,,https://www.gov.uk/government/organisations/agriculture-and-horticulture-development-board,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Natural England,,,,government-organisation:PB202,,,,,,https://www.gov.uk/government/organisations/natural-england,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Joint Nature Conservation Committee,,,,government-organisation:PB201,,,,,,https://www.gov.uk/government/organisations/joint-nature-conservation-committee,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Environment Agency,,,,government-organisation:EA199,,,,,,https://www.gov.uk/government/organisations/environment-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Consumer Council for Water,,,,government-organisation:PB198,,,,,,https://www.gov.uk/government/organisations/consumer-council-for-water,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Nuclear Decommissioning Authority,,,,government-organisation:PB197,,,,,,https://www.gov.uk/government/organisations/nuclear-decommissioning-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Committee on Climate Change,,,,government-organisation:PB196,,,,,,https://www.gov.uk/government/organisations/committee-on-climate-change,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Coal Authority,,,,government-organisation:PB195,,,,,,https://www.gov.uk/government/organisations/the-coal-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Civil Nuclear Police Authority,,,,government-organisation:PB194,,,,,,https://www.gov.uk/government/organisations/civil-nuclear-police-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Nuclear Liabilities Financing Assurance Board,,,,government-organisation:PB193,,,,,,https://www.gov.uk/government/organisations/nuclear-liabilities-financing-assurance-board,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Fuel Poverty Advisory Group,,,,government-organisation:PB192,,,,,,https://www.gov.uk/government/organisations/the-fuel-poverty-advisory-group,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Committee on Radioactive Waste Management,,,,government-organisation:PB191,,,,,,https://www.gov.uk/government/organisations/committee-on-radioactive-waste-management,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Sport England,,,,government-organisation:PB190,,,,,,https://www.gov.uk/government/organisations/sport-england,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,British Film Institute,,,,government-organisation:PB189,,,,,,https://www.gov.uk/government/organisations/british-film-institute,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Big Lottery Fund,,,,government-organisation:PB188,,,,,,https://www.gov.uk/government/organisations/big-lottery-fund,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Wallace Collection,,,,government-organisation:PB187,,,,,,https://www.gov.uk/government/organisations/wallace-collection,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,VisitBritain,,,,government-organisation:PB186,,,,,,https://www.gov.uk/government/organisations/visitbritain,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,UK Sport,,,,government-organisation:PB185,,,,,,https://www.gov.uk/government/organisations/uk-sport,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Sports Grounds Safety Authority,,,,government-organisation:PB184,,,,,,https://www.gov.uk/government/organisations/sports-grounds-safety-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Sir John Soane's Museum,,,,government-organisation:PB183,,,,,,https://www.gov.uk/government/organisations/sir-john-soane-s-museum,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Royal Armouries Museum,,,,government-organisation:PB182,,,,,,https://www.gov.uk/government/organisations/royal-armouries-museum,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2014-12-02,2017-04-25,,,,Olympic Delivery Authority,,,,government-organisation:PB181,,,,,,https://www.gov.uk/government/organisations/olympic-delivery-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Natural History Museum,,,,government-organisation:PB180,,,,,,https://www.gov.uk/government/organisations/natural-history-museum,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,National Portrait Gallery,,,,government-organisation:PB179,,,,,,https://www.gov.uk/government/organisations/national-portrait-gallery,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,National Museums Liverpool,,,,government-organisation:PB178,,,,,,https://www.gov.uk/government/organisations/national-museums-liverpool,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Science Museum Group,,,,government-organisation:PB177,,,,,,https://www.gov.uk/government/organisations/science-museum-group,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,National Heritage Memorial Fund,,,,government-organisation:PB175,,,,,,https://www.gov.uk/government/organisations/national-heritage-memorial-fund,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,National Gallery,,,,government-organisation:PB174,,,,,,https://www.gov.uk/government/organisations/national-gallery,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Imperial War Museum,,,,government-organisation:PB172,,,,,,https://www.gov.uk/government/organisations/imperial-war-museum,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Horniman Public Museum and Public Park Trust,,,,government-organisation:PB171,,,,,,https://www.gov.uk/government/organisations/horniman-museum,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Geffrye Museum,,,,government-organisation:PB170,,,,,,https://www.gov.uk/government/organisations/geffrye-museum,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Gambling Commission,,,,government-organisation:PB169,,,,,,https://www.gov.uk/government/organisations/gambling-commission,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2015-04-01,2017-04-25,,,,English Heritage,,,,government-organisation:PB168,,,,,,https://www.gov.uk/government/organisations/english-heritage,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,British Museum,,,,government-organisation:PB167,,,,,,https://www.gov.uk/government/organisations/british-museum,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,British Library,,,,government-organisation:PB166,,,,,,https://www.gov.uk/government/organisations/british-library,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Arts Council England,,,,government-organisation:PB165,,,,,,https://www.gov.uk/government/organisations/arts-council-england,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Architects Registration Board,,,,government-organisation:PC163,,,,,,https://www.gov.uk/government/organisations/architects-registration-board,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Homes and Communities Agency,,,,government-organisation:PB161,,,,,,https://www.gov.uk/government/organisations/homes-and-communities-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Building Regulations Advisory Committee,,,,government-organisation:PB160,,,,,,https://www.gov.uk/government/organisations/building-regulations-advisory-committee,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Committee on Standards in Public Life,,,,government-organisation:PB158,,,,,,https://www.gov.uk/government/organisations/the-committee-on-standards-in-public-life,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Industrial Development Advisory Board,,,,government-organisation:OT152,,,,,,https://www.gov.uk/government/organisations/industrial-development-advisory-board,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Central Arbitration Committee,,,,government-organisation:PB148,,,,,,https://www.gov.uk/government/organisations/central-arbitration-committee,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Capital for Enterprise Limited,,,,government-organisation:PB147,,,,,,https://www.gov.uk/government/organisations/capital-for-enterprise-ltd,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Competition Appeal Tribunal,,,,government-organisation:PB140,,,,,,https://www.gov.uk/government/organisations/competition-appeal-tribunal,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Certification Officer,,,,government-organisation:PB139,,,,,,https://www.gov.uk/government/organisations/certification-officer,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,UK Commission for Employment and Skills,,,,government-organisation:PB138,,,,,,https://www.gov.uk/government/organisations/uk-commission-for-employment-and-skills,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,UK Atomic Energy Authority,,,,government-organisation:PB137,,,,,,https://www.gov.uk/government/organisations/uk-atomic-energy-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Technology Strategy Board,,,,government-organisation:PB136,,,,,,https://www.gov.uk/government/organisations/technology-strategy-board,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Science and Technology Facilities Council,,,,government-organisation:PB135,,,,,,https://www.gov.uk/government/organisations/science-and-technology-facilities-council,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Office for Fair Access,,,,government-organisation:PB134,,,,,,https://www.gov.uk/government/organisations/office-for-fair-access,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Natural Environment Research Council,,,,government-organisation:PB133,,,,,,https://www.gov.uk/government/organisations/natural-environment-research-council,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Medical Research Council,,,,government-organisation:PB132,,,,,,https://www.gov.uk/government/organisations/medical-research-council,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Engineering Construction Industry Training Board,,,,government-organisation:PB131,,,,,,https://www.gov.uk/government/organisations/engineering-construction-industry-training-board,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Engineering and Physical Sciences Research Council,,,,government-organisation:PB130,,,,,,https://www.gov.uk/government/organisations/engineering-and-physical-sciences-research-council,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Economic and Social Research Council,,,,government-organisation:PB129,,,,,,https://www.gov.uk/government/organisations/economic-and-social-research-council,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Construction Industry Training Board,,,,government-organisation:PB126,,,,,,https://www.gov.uk/government/organisations/construction-industry-training-board,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,British Hallmarking Council,,,,government-organisation:PB124,,,,,,https://www.gov.uk/government/organisations/british-hallmarking-council,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Arts and Humanities Research Council,,,,government-organisation:PB123,,,,,,https://www.gov.uk/government/organisations/arts-and-humanities-research-council,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Low Pay Commission,,,,government-organisation:PB122,,,,,,https://www.gov.uk/government/organisations/low-pay-commission,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Council for Science and Technology,,,,government-organisation:PB121,,,,,,https://www.gov.uk/government/organisations/council-for-science-and-technology,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Higher Education Funding Council for England,,,,government-organisation:PB120,,,,,,https://www.gov.uk/government/organisations/higher-education-funding-council-for-england,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Horserace Betting Levy Board,,,,government-organisation:PB118,,,,,,https://www.gov.uk/government/organisations/horserace-betting-levy-board,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2016-07-13,2017-04-25,,,,UK Trade & Investment,,,,government-organisation:D117,,,,,,https://www.gov.uk/government/organisations/uk-trade-investment,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,UK Statistics Authority,,,,government-organisation:D116,,,,,,https://www.gov.uk/government/organisations/uk-statistics-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Serious Fraud Office,,,,government-organisation:D115,,,,,,https://www.gov.uk/government/organisations/serious-fraud-office,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Royal Mint,,,,government-organisation:EA114,,,,,,https://www.gov.uk/government/organisations/royal-mint,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2015-10-16,2017-04-25,,,,Office of Rail Regulation,,,,government-organisation:D110,,,2004-07-05,,,https://www.gov.uk/government/organisations/office-of-rail-regulation,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Ofqual,,,,government-organisation:D109,,,,,,https://www.gov.uk/government/organisations/ofqual,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Ofgem,,,,government-organisation:D108,,,,,,https://www.gov.uk/government/organisations/ofgem,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Ofsted,,,,government-organisation:D106,,,,,,https://www.gov.uk/government/organisations/ofsted,,
